cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip		2017-09-19T22:25:57Z	application/globi
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip	8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3	2017-09-19T22:25:58Z	
cmungall/Benesh-et-al-2017	jar:file:/home/jhpoelen/elton/./datasets/cmungall/Benesh-et-al-2017/8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3!/Benesh-et-al-2017-129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea/globi.json	a885fbda24a056ede89070b3c0aaea04b96f8d2395996966d820227c084c73bf	2017-09-19T22:25:58Z	
cmungall/Benesh-et-al-2017	jar:file:/home/jhpoelen/elton/./datasets/cmungall/Benesh-et-al-2017/8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3!/Benesh-et-al-2017-129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea/interactions.tsv	c1b9ec38267f5b6bc54b2c31de18fd682014ce552657c7b7fe7fccc1e7306c3e	2017-09-19T22:25:58Z	
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip		2017-09-20T22:24:47Z	application/globi
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip		2017-09-20T22:38:18Z	application/globi
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip		2017-09-21T01:30:30Z	application/globi
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip		2017-09-21T22:03:12Z	application/globi
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip	8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3	2017-09-21T22:03:12Z	
cmungall/Benesh-et-al-2017	jar:file:/home/jhpoelen/elton/./datasets/cmungall/Benesh-et-al-2017/8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3!/Benesh-et-al-2017-129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea/globi.json	a885fbda24a056ede89070b3c0aaea04b96f8d2395996966d820227c084c73bf	2017-09-21T22:03:12Z	
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip	8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3	2017-09-21T22:03:13Z	
cmungall/Benesh-et-al-2017	jar:file:/home/jhpoelen/elton/./datasets/cmungall/Benesh-et-al-2017/8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3!/Benesh-et-al-2017-129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea/interactions.tsv	c1b9ec38267f5b6bc54b2c31de18fd682014ce552657c7b7fe7fccc1e7306c3e	2017-09-21T22:03:13Z	
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip		2017-09-22T22:13:05Z	application/globi
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip	8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3	2017-09-22T22:13:05Z	
cmungall/Benesh-et-al-2017	jar:file:/home/jhpoelen/elton/./datasets/cmungall/Benesh-et-al-2017/8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3!/Benesh-et-al-2017-129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea/globi.json	a885fbda24a056ede89070b3c0aaea04b96f8d2395996966d820227c084c73bf	2017-09-22T22:13:05Z	
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip	8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3	2017-09-22T22:13:05Z	
cmungall/Benesh-et-al-2017	jar:file:/home/jhpoelen/elton/./datasets/cmungall/Benesh-et-al-2017/8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3!/Benesh-et-al-2017-129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea/interactions.tsv	c1b9ec38267f5b6bc54b2c31de18fd682014ce552657c7b7fe7fccc1e7306c3e	2017-09-22T22:13:05Z	
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip		2017-09-23T22:20:04Z	application/globi
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip	8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3	2017-09-23T22:20:04Z	
cmungall/Benesh-et-al-2017	jar:file:/home/jhpoelen/elton/./datasets/cmungall/Benesh-et-al-2017/8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3!/Benesh-et-al-2017-129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea/globi.json	a885fbda24a056ede89070b3c0aaea04b96f8d2395996966d820227c084c73bf	2017-09-23T22:20:04Z	
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip	8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3	2017-09-23T22:20:05Z	
cmungall/Benesh-et-al-2017	jar:file:/home/jhpoelen/elton/./datasets/cmungall/Benesh-et-al-2017/8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3!/Benesh-et-al-2017-129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea/interactions.tsv	c1b9ec38267f5b6bc54b2c31de18fd682014ce552657c7b7fe7fccc1e7306c3e	2017-09-23T22:20:05Z	
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip		2017-09-24T22:37:59Z	application/globi
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip	8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3	2017-09-24T22:37:59Z	
cmungall/Benesh-et-al-2017	jar:file:/home/jhpoelen/elton/./datasets/cmungall/Benesh-et-al-2017/8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3!/Benesh-et-al-2017-129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea/globi.json	a885fbda24a056ede89070b3c0aaea04b96f8d2395996966d820227c084c73bf	2017-09-24T22:37:59Z	
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip	8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3	2017-09-24T22:37:59Z	
cmungall/Benesh-et-al-2017	jar:file:/home/jhpoelen/elton/./datasets/cmungall/Benesh-et-al-2017/8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3!/Benesh-et-al-2017-129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea/interactions.tsv	c1b9ec38267f5b6bc54b2c31de18fd682014ce552657c7b7fe7fccc1e7306c3e	2017-09-24T22:37:59Z	
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip		2017-09-25T23:12:19Z	application/globi
cmungall/Benesh-et-al-2017	https://github.com/cmungall/Benesh-et-al-2017/archive/129b7f7f66ee09bc4da41e46ea3dd7ad89e53fea.zip	8ff87825f8a732d743ba938a6984fad95be0b80d3622e3dd2bf9f093a795a9b3	2017-09-25T23:12:19Z	
